artistName,trackName,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Chappell Roan,Casual,1407,0.508,0.411,1.0,-6.95,1.0,0.0269,0.226,0.0,0.0571,0.34,131.008,audio_features,3WSOUb3U7tqURbBSgZTrZX,spotify:track:3WSOUb3U7tqURbBSgZTrZX,https://api.spotify.com/v1/tracks/3WSOUb3U7tqURbBSgZTrZX,https://api.spotify.com/v1/audio-analysis/3WSOUb3U7tqURbBSgZTrZX,232796.0,4.0
Chappell Roan,"Good Luck, Babe!",379204,0.7,0.582,11.0,-5.96,0.0,0.0356,0.0502,0.0,0.0881,0.785,116.712,audio_features,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu,218424.0,4.0
Chappell Roan,HOT TO GO!,4309,0.742,0.757,6.0,-4.981,1.0,0.0421,0.0187,0.0,0.305,0.957,139.982,audio_features,4xdBrk0nFZaP54vvZj0yx7,spotify:track:4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,184841.0,4.0
Chappell Roan,Red Wine Supernova,3060,0.657,0.82,9.0,-4.448,1.0,0.0441,0.0176,0.0,0.0847,0.709,124.041,audio_features,7FOgcfdz9Nx5V9lCNXdBYv,spotify:track:7FOgcfdz9Nx5V9lCNXdBYv,https://api.spotify.com/v1/tracks/7FOgcfdz9Nx5V9lCNXdBYv,https://api.spotify.com/v1/audio-analysis/7FOgcfdz9Nx5V9lCNXdBYv,192721.0,4.0
Charli xcx,360,2763,0.857,0.62,0.0,-8.13,1.0,0.0472,0.646,0.244,0.0934,0.796,120.042,audio_features,4w2GLmK2wnioVnb5CPQeex,spotify:track:4w2GLmK2wnioVnb5CPQeex,https://api.spotify.com/v1/tracks/4w2GLmK2wnioVnb5CPQeex,https://api.spotify.com/v1/audio-analysis/4w2GLmK2wnioVnb5CPQeex,133805.0,4.0
Charli xcx,Apple,348,0.804,0.957,0.0,-5.452,1.0,0.034,0.125,0.0174,0.114,0.962,126.035,audio_features,19RybK6XDbAVpcdxSbZL1o,spotify:track:19RybK6XDbAVpcdxSbZL1o,https://api.spotify.com/v1/tracks/19RybK6XDbAVpcdxSbZL1o,https://api.spotify.com/v1/audio-analysis/19RybK6XDbAVpcdxSbZL1o,151740.0,4.0
Charli xcx,Boom Clap,57167,0.659,0.911,4.0,-2.28,1.0,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,7982sGZuvo5OXsY6REzgIn,spotify:track:7982sGZuvo5OXsY6REzgIn,https://api.spotify.com/v1/tracks/7982sGZuvo5OXsY6REzgIn,https://api.spotify.com/v1/audio-analysis/7982sGZuvo5OXsY6REzgIn,169866.0,4.0
Charli xcx,Speed Drive (From Barbie The Album),3924,0.652,0.879,0.0,-6.405,1.0,0.0784,0.00284,0.0896,0.0918,0.789,173.925,audio_features,5VxmI3IdgAxWVvUnJoLuY2,spotify:track:5VxmI3IdgAxWVvUnJoLuY2,https://api.spotify.com/v1/tracks/5VxmI3IdgAxWVvUnJoLuY2,https://api.spotify.com/v1/audio-analysis/5VxmI3IdgAxWVvUnJoLuY2,117810.0,4.0
Charli xcx,Von dutch,441,0.706,0.698,10.0,-5.679,1.0,0.0537,0.00298,0.00375,0.116,0.648,130.013,audio_features,3Y1EvIgEVw51XtgNEgpz5c,spotify:track:3Y1EvIgEVw51XtgNEgpz5c,https://api.spotify.com/v1/tracks/3Y1EvIgEVw51XtgNEgpz5c,https://api.spotify.com/v1/audio-analysis/3Y1EvIgEVw51XtgNEgpz5c,164284.0,4.0
Charlie Puth,Attention,267734,0.775,0.613,3.0,-4.586,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,audio_features,5cF0dROlMOK5uNZtivgu50,spotify:track:5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/tracks/5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/audio-analysis/5cF0dROlMOK5uNZtivgu50,208787.0,4.0
Charlie Puth,Dangerously,895,0.696,0.517,2.0,-8.379,0.0,0.0366,0.364,0.0,0.197,0.23,112.291,audio_features,3qonjOrhFCfTnaaMruHzxW,spotify:track:3qonjOrhFCfTnaaMruHzxW,https://api.spotify.com/v1/tracks/3qonjOrhFCfTnaaMruHzxW,https://api.spotify.com/v1/audio-analysis/3qonjOrhFCfTnaaMruHzxW,199133.0,3.0
Charlie Puth,How Long,510,0.845,0.561,1.0,-5.253,0.0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,audio_features,6wmAHw1szh5RCKSRjiXhPe,spotify:track:6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/tracks/6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/audio-analysis/6wmAHw1szh5RCKSRjiXhPe,200853.0,4.0
Charlie Puth,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,1927,0.56,0.597,9.0,-3.929,1.0,0.0471,0.54,0.0,0.0945,0.534,170.041,audio_features,2WNHUp4s806SJrsj698ZX3,spotify:track:2WNHUp4s806SJrsj698ZX3,https://api.spotify.com/v1/tracks/2WNHUp4s806SJrsj698ZX3,https://api.spotify.com/v1/audio-analysis/2WNHUp4s806SJrsj698ZX3,166640.0,4.0
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),192000,0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,06KyNuuMOX1ROXRhj787tj,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707.0,4.0
Chase Atlantic,Consume (feat. Goon Des Garcons),1671,0.556,0.714,9.0,-5.322,0.0,0.158,0.07,0.0,0.261,0.434,146.113,audio_features,0X2bh8NVQ8svDQIn2AdCbW,spotify:track:0X2bh8NVQ8svDQIn2AdCbW,https://api.spotify.com/v1/tracks/0X2bh8NVQ8svDQIn2AdCbW,https://api.spotify.com/v1/audio-analysis/0X2bh8NVQ8svDQIn2AdCbW,267920.0,4.0
Chase Atlantic,Into It,1602,0.518,0.572,10.0,-6.706,0.0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,audio_features,4HwDCXsMBC7SUdp2WT4MZP,spotify:track:4HwDCXsMBC7SUdp2WT4MZP,https://api.spotify.com/v1/tracks/4HwDCXsMBC7SUdp2WT4MZP,https://api.spotify.com/v1/audio-analysis/4HwDCXsMBC7SUdp2WT4MZP,196767.0,4.0
Chase Atlantic,Swim,835,0.666,0.542,8.0,-6.429,1.0,0.0392,0.27,0.0,0.0765,0.0771,120.134,audio_features,3M0lSi5WW79CXQamgSBIjx,spotify:track:3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/tracks/3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/audio-analysis/3M0lSi5WW79CXQamgSBIjx,228787.0,4.0
Cheema Y,California Love,835,0.691,0.583,1.0,-6.145,0.0,0.295,0.206,1.44e-06,0.117,0.458,178.113,audio_features,610keNiNVTIkYD0CqeSerg,spotify:track:610keNiNVTIkYD0CqeSerg,https://api.spotify.com/v1/tracks/610keNiNVTIkYD0CqeSerg,https://api.spotify.com/v1/audio-analysis/610keNiNVTIkYD0CqeSerg,175687.0,4.0
Chemicals,Telepatia (Sped Up),917,0.785,0.608,0.0,-10.525,1.0,0.124,0.151,0.021,0.148,0.588,123.915,audio_features,3rmLsfQxB45n830qaYW8AL,spotify:track:3rmLsfQxB45n830qaYW8AL,https://api.spotify.com/v1/tracks/3rmLsfQxB45n830qaYW8AL,https://api.spotify.com/v1/audio-analysis/3rmLsfQxB45n830qaYW8AL,122189.0,4.0
Chevy,I Know a Place,4527,0.783,0.125,10.0,-15.618,1.0,0.0675,0.933,4.12e-06,0.0927,0.218,144.7,audio_features,3HopXEwE96WWXPP4OK78wW,spotify:track:3HopXEwE96WWXPP4OK78wW,https://api.spotify.com/v1/tracks/3HopXEwE96WWXPP4OK78wW,https://api.spotify.com/v1/audio-analysis/3HopXEwE96WWXPP4OK78wW,129000.0,4.0
Childish Gambino,Heartbeat,49983,0.8,0.545,1.0,-7.002,0.0,0.127,0.00369,0.000461,0.0445,0.294,119.954,audio_features,0zo4aX57COch7Wh3NRImTM,spotify:track:0zo4aX57COch7Wh3NRImTM,https://api.spotify.com/v1/tracks/0zo4aX57COch7Wh3NRImTM,https://api.spotify.com/v1/audio-analysis/0zo4aX57COch7Wh3NRImTM,269840.0,4.0
Childish Gambino,Les,1509,0.541,0.674,1.0,-7.04,0.0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,audio_features,0YsGMHid6sFq5PcToe3JZE,spotify:track:0YsGMHid6sFq5PcToe3JZE,https://api.spotify.com/v1/tracks/0YsGMHid6sFq5PcToe3JZE,https://api.spotify.com/v1/audio-analysis/0YsGMHid6sFq5PcToe3JZE,317293.0,4.0
Childish Gambino,Me and Your Mama,0,0.545,0.442,5.0,-12.111,1.0,0.0352,0.0104,0.0271,0.0664,0.242,118.073,audio_features,4AFsRbaLKRWo3dDtjDFA2V,spotify:track:4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/tracks/4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/audio-analysis/4AFsRbaLKRWo3dDtjDFA2V,379227.0,3.0
Childish Gambino,Redbone,58410,0.745,0.353,1.0,-10.614,1.0,0.0983,0.174,0.00662,0.118,0.598,160.111,audio_features,0WtDGnWL2KrMCk0mI1Gpwz,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/tracks/0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/audio-analysis/0WtDGnWL2KrMCk0mI1Gpwz,326933.0,4.0
ChillMax B,Midnight,2832,0.504,0.599,10.0,-9.47,1.0,0.044,0.471,0.967,0.0882,0.965,164.006,audio_features,5o5GX0miIVdz3udZRrvdSq,spotify:track:5o5GX0miIVdz3udZRrvdSq,https://api.spotify.com/v1/tracks/5o5GX0miIVdz3udZRrvdSq,https://api.spotify.com/v1/audio-analysis/5o5GX0miIVdz3udZRrvdSq,60000.0,4.0
Chris Brown,No Guidance (feat. Drake),789,0.696,0.454,1.0,-6.756,0.0,0.153,0.123,0.0,0.155,0.136,92.928,audio_features,6XHVuErjQ4XNm6nDPVCxVX,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,260640.0,4.0
Chris Brown,Under The Influence,188360,0.755,0.562,9.0,-8.947,0.0,0.0355,0.0186,0.000231,0.18,0.368,116.931,audio_features,5IgjP7X4th6nMNDh4akUHb,spotify:track:5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/audio-analysis/5IgjP7X4th6nMNDh4akUHb,184613.0,4.0
Chris Brown,With You,859,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,audio_features,5Lgcn7u07bHuqbOtXkN62u,spotify:track:5Lgcn7u07bHuqbOtXkN62u,https://api.spotify.com/v1/tracks/5Lgcn7u07bHuqbOtXkN62u,https://api.spotify.com/v1/audio-analysis/5Lgcn7u07bHuqbOtXkN62u,252120.0,4.0
Christina Perri,a thousand years,2133,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6lanRgr6wXibZr8KgzXxBl,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120.0,3.0
Cigarettes After Sex,Apocalypse,134208,0.369,0.468,5.0,-9.013,1.0,0.0273,0.0205,0.566,0.109,0.18,94.434,audio_features,0yc6Gst2xkRu0eMLeRMGCX,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/audio-analysis/0yc6Gst2xkRu0eMLeRMGCX,290617.0,4.0
Cigarettes After Sex,Baby Blue Movie,998,0.597,0.614,8.0,-9.243,1.0,0.0344,0.35,0.791,0.13,0.531,105.011,audio_features,0Wiopk3IquTf6khAdIZr3p,spotify:track:0Wiopk3IquTf6khAdIZr3p,https://api.spotify.com/v1/tracks/0Wiopk3IquTf6khAdIZr3p,https://api.spotify.com/v1/audio-analysis/0Wiopk3IquTf6khAdIZr3p,244733.0,4.0
Cigarettes After Sex,Cry,2739,0.408,0.398,7.0,-10.448,1.0,0.0277,0.758,0.654,0.112,0.165,142.834,audio_features,3p4hRhMcb6ch8OLtATMaLw,spotify:track:3p4hRhMcb6ch8OLtATMaLw,https://api.spotify.com/v1/tracks/3p4hRhMcb6ch8OLtATMaLw,https://api.spotify.com/v1/audio-analysis/3p4hRhMcb6ch8OLtATMaLw,256800.0,4.0
Cigarettes After Sex,K.,190876,0.454,0.401,3.0,-10.251,1.0,0.0264,0.14,0.837,0.136,0.319,93.703,audio_features,1FWsomP9StpCcXNWmJk8Cl,spotify:track:1FWsomP9StpCcXNWmJk8Cl,https://api.spotify.com/v1/tracks/1FWsomP9StpCcXNWmJk8Cl,https://api.spotify.com/v1/audio-analysis/1FWsomP9StpCcXNWmJk8Cl,320030.0,4.0
Cigarettes After Sex,Sunsetz,60418,0.41,0.48,9.0,-9.417,0.0,0.0294,0.0561,0.814,0.0972,0.129,75.303,audio_features,0SpkyS1Q4MD8GaVcP5YjT4,spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/tracks/0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/audio-analysis/0SpkyS1Q4MD8GaVcP5YjT4,215150.0,4.0
Cigarettes After Sex,Sweet,82454,0.449,0.51,6.0,-9.075,1.0,0.0278,0.351,0.761,0.139,0.115,96.425,audio_features,6ilc4vQcwMPlvAHFfsTGng,spotify:track:6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/tracks/6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/audio-analysis/6ilc4vQcwMPlvAHFfsTGng,292110.0,4.0
Circa Survive,Get Out,0,0.206,0.908,9.0,-4.291,0.0,0.104,3.34e-05,0.0008,0.392,0.206,164.197,audio_features,2wav9X3SPxSQNNO9AYj47L,spotify:track:2wav9X3SPxSQNNO9AYj47L,https://api.spotify.com/v1/tracks/2wav9X3SPxSQNNO9AYj47L,https://api.spotify.com/v1/audio-analysis/2wav9X3SPxSQNNO9AYj47L,184920.0,4.0
Citizen,Sleep,10541,0.351,0.639,9.0,-7.195,0.0,0.0378,0.023,0.00451,0.523,0.107,131.83,audio_features,15VJcOTJVt0O2udWLEJEOe,spotify:track:15VJcOTJVt0O2udWLEJEOe,https://api.spotify.com/v1/tracks/15VJcOTJVt0O2udWLEJEOe,https://api.spotify.com/v1/audio-analysis/15VJcOTJVt0O2udWLEJEOe,189914.0,3.0
Cl4pers,Want Me,743,0.742,0.654,9.0,-8.556,1.0,0.256,0.548,0.0356,0.105,0.678,149.944,audio_features,00199FIJyFpSTVEd87qkUr,spotify:track:00199FIJyFpSTVEd87qkUr,https://api.spotify.com/v1/tracks/00199FIJyFpSTVEd87qkUr,https://api.spotify.com/v1/audio-analysis/00199FIJyFpSTVEd87qkUr,69799.0,4.0
Claire Rosinkranz,Backyard Boy,11178,0.817,0.635,5.0,-7.246,1.0,0.163,0.323,0.0,0.0738,0.454,138.015,audio_features,04F42oEuKrRComYJfJuyVR,spotify:track:04F42oEuKrRComYJfJuyVR,https://api.spotify.com/v1/tracks/04F42oEuKrRComYJfJuyVR,https://api.spotify.com/v1/audio-analysis/04F42oEuKrRComYJfJuyVR,129241.0,4.0
Clairo,2 Hold U,952,0.843,0.28,2.0,-15.331,0.0,0.0957,0.451,0.284,0.0984,0.779,95.147,audio_features,0dcsuO7AQ06VS9uWfA6m1C,spotify:track:0dcsuO7AQ06VS9uWfA6m1C,https://api.spotify.com/v1/tracks/0dcsuO7AQ06VS9uWfA6m1C,https://api.spotify.com/v1/audio-analysis/0dcsuO7AQ06VS9uWfA6m1C,118877.0,4.0
Clairo,4EVER,1671,0.75,0.585,9.0,-7.576,0.0,0.0285,0.049,0.00552,0.155,0.584,102.331,audio_features,5mIOsPuQdXchVY0jB5NO9Q,spotify:track:5mIOsPuQdXchVY0jB5NO9Q,https://api.spotify.com/v1/tracks/5mIOsPuQdXchVY0jB5NO9Q,https://api.spotify.com/v1/audio-analysis/5mIOsPuQdXchVY0jB5NO9Q,159595.0,4.0
Clairo,Amoeba,1068,0.739,0.491,6.0,-11.515,1.0,0.027,0.791,0.0366,0.1,0.707,111.008,audio_features,0HAqq2GcQKyi3s87GuN7jU,spotify:track:0HAqq2GcQKyi3s87GuN7jU,https://api.spotify.com/v1/tracks/0HAqq2GcQKyi3s87GuN7jU,https://api.spotify.com/v1/audio-analysis/0HAqq2GcQKyi3s87GuN7jU,228922.0,4.0
Clairo,Bags,101517,0.742,0.546,1.0,-7.694,1.0,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6UFivO2zqqPFPoQYsEMuCc,spotify:track:6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/audio-analysis/6UFivO2zqqPFPoQYsEMuCc,260520.0,4.0
Clairo,Bags - Recorded At Electric Lady Studios,859,0.669,0.657,10.0,-6.462,0.0,0.0276,0.114,0.0916,0.0725,0.598,109.998,audio_features,3ISKxnCGKc5B9zr9CTUB3v,spotify:track:3ISKxnCGKc5B9zr9CTUB3v,https://api.spotify.com/v1/tracks/3ISKxnCGKc5B9zr9CTUB3v,https://api.spotify.com/v1/audio-analysis/3ISKxnCGKc5B9zr9CTUB3v,279413.0,4.0
Clairo,Flaming Hot Cheetos,14698,0.817,0.551,7.0,-9.33,0.0,0.133,0.865,0.000151,0.101,0.142,109.966,audio_features,1F6IbA7di42uPc3cff8PXV,spotify:track:1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/tracks/1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/audio-analysis/1F6IbA7di42uPc3cff8PXV,123884.0,4.0
Clairo,Pretty Girl,2581,0.93,0.611,0.0,-4.406,1.0,0.0415,0.593,0.00124,0.0592,0.695,112.127,audio_features,0KyAGiNGUytG5JLxJu4F6l,spotify:track:0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/tracks/0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/audio-analysis/0KyAGiNGUytG5JLxJu4F6l,178352.0,4.0
Clairo,Sexy to Someone,5457,0.716,0.545,0.0,-6.949,0.0,0.0329,0.352,0.00369,0.101,0.826,98.23,audio_features,3awweDjWIuXNMogMClJnvE,spotify:track:3awweDjWIuXNMogMClJnvE,https://api.spotify.com/v1/tracks/3awweDjWIuXNMogMClJnvE,https://api.spotify.com/v1/audio-analysis/3awweDjWIuXNMogMClJnvE,207796.0,4.0
Clairo,Sofia,103971,0.744,0.619,0.0,-9.805,1.0,0.039,0.598,0.00372,0.231,0.641,112.997,audio_features,7B3z0ySL9Rr0XvZEAjWZzM,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,https://api.spotify.com/v1/tracks/7B3z0ySL9Rr0XvZEAjWZzM,https://api.spotify.com/v1/audio-analysis/7B3z0ySL9Rr0XvZEAjWZzM,188387.0,4.0
Clairo,Softly,789,0.759,0.436,0.0,-11.233,0.0,0.0419,0.33,0.0113,0.102,0.782,94.03,audio_features,4PvbbMYL4fkToni5BLaYRb,spotify:track:4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/audio-analysis/4PvbbMYL4fkToni5BLaYRb,185307.0,4.0
Clinton Cerejo,Hey Ya !,189405,0.799,0.588,7.0,-9.136,0.0,0.0302,0.184,2.68e-05,0.0788,0.789,115.087,audio_features,1qTh7hzjd361hjuzeaMFWK,spotify:track:1qTh7hzjd361hjuzeaMFWK,https://api.spotify.com/v1/tracks/1qTh7hzjd361hjuzeaMFWK,https://api.spotify.com/v1/audio-analysis/1qTh7hzjd361hjuzeaMFWK,254990.0,4.0
Clinton Kane,GO TO HELL,0,0.494,0.749,2.0,-3.309,1.0,0.185,0.24,0.0,0.126,0.271,180.228,audio_features,55XRXhQeU25IwqVpjQqxkz,spotify:track:55XRXhQeU25IwqVpjQqxkz,https://api.spotify.com/v1/tracks/55XRXhQeU25IwqVpjQqxkz,https://api.spotify.com/v1/audio-analysis/55XRXhQeU25IwqVpjQqxkz,183787.0,4.0
Cobra Starship,Good Girls Go Bad (feat. Leighton Meester),6604,0.594,0.874,0.0,-3.716,1.0,0.0815,0.0116,0.0,0.549,0.628,119.964,audio_features,7kMfu3KUydmrFVGEAhjtyl,spotify:track:7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/audio-analysis/7kMfu3KUydmrFVGEAhjtyl,196413.0,4.0
Cochise,DO IT AGAIN,464,0.696,0.662,2.0,-5.647,1.0,0.138,0.143,0.0,0.125,0.216,146.034,audio_features,34Aj1Yn5hEZKmRKkfRQNAx,spotify:track:34Aj1Yn5hEZKmRKkfRQNAx,https://api.spotify.com/v1/tracks/34Aj1Yn5hEZKmRKkfRQNAx,https://api.spotify.com/v1/audio-analysis/34Aj1Yn5hEZKmRKkfRQNAx,130022.0,4.0
Cochise,Hatchback,1114,0.732,0.69,2.0,-6.41,0.0,0.0595,0.0215,0.0,0.224,0.325,78.005,audio_features,18lkWhwmY0fVVv40eCxohv,spotify:track:18lkWhwmY0fVVv40eCxohv,https://api.spotify.com/v1/tracks/18lkWhwmY0fVVv40eCxohv,https://api.spotify.com/v1/audio-analysis/18lkWhwmY0fVVv40eCxohv,149145.0,4.0
Cochise,POCKET ROCKET,4109,0.711,0.646,2.0,-5.444,0.0,0.225,0.0216,0.0,0.0921,0.778,160.931,audio_features,1FKG2wgJ75wS9MFNVZFiWd,spotify:track:1FKG2wgJ75wS9MFNVZFiWd,https://api.spotify.com/v1/tracks/1FKG2wgJ75wS9MFNVZFiWd,https://api.spotify.com/v1/audio-analysis/1FKG2wgJ75wS9MFNVZFiWd,131500.0,3.0
Cochise,Tell Em,273786,0.672,0.717,5.0,-7.476,1.0,0.226,0.103,0.0,0.398,0.473,157.905,audio_features,7nc7mlSdWYeFom84zZ8Wr8,spotify:track:7nc7mlSdWYeFom84zZ8Wr8,https://api.spotify.com/v1/tracks/7nc7mlSdWYeFom84zZ8Wr8,https://api.spotify.com/v1/audio-analysis/7nc7mlSdWYeFom84zZ8Wr8,180380.0,4.0
Coco & Clair Clair,Outro,7935,0.763,0.54,8.0,-11.404,1.0,0.0806,0.0359,0.0149,0.26,0.645,125.112,audio_features,2z7DeLqTHzcNFpUO4TKZuW,spotify:track:2z7DeLqTHzcNFpUO4TKZuW,https://api.spotify.com/v1/tracks/2z7DeLqTHzcNFpUO4TKZuW,https://api.spotify.com/v1/audio-analysis/2z7DeLqTHzcNFpUO4TKZuW,69837.0,4.0
Coco & Clair Clair,Pop Star,1532,0.891,0.67,0.0,-7.256,1.0,0.135,0.203,0.00273,0.11,0.938,128.046,audio_features,0widrZ6KVNuIPhbM1rWPDR,spotify:track:0widrZ6KVNuIPhbM1rWPDR,https://api.spotify.com/v1/tracks/0widrZ6KVNuIPhbM1rWPDR,https://api.spotify.com/v1/audio-analysis/0widrZ6KVNuIPhbM1rWPDR,184222.0,4.0
Coco & Clair Clair,Pretty,998,0.768,0.561,8.0,-6.657,1.0,0.0462,0.118,9.21e-06,0.0916,0.735,120.052,audio_features,2sCUDVNDIlZPDk8YUnvRHe,spotify:track:2sCUDVNDIlZPDk8YUnvRHe,https://api.spotify.com/v1/tracks/2sCUDVNDIlZPDk8YUnvRHe,https://api.spotify.com/v1/audio-analysis/2sCUDVNDIlZPDk8YUnvRHe,224344.0,4.0
Cody Fry,I Hear a Symphony,53760,0.197,0.247,3.0,-8.542,1.0,0.0306,0.934,0.0163,0.111,0.407,75.787,audio_features,4ZHGRFGwjnEIXHG2FhcDPv,spotify:track:4ZHGRFGwjnEIXHG2FhcDPv,https://api.spotify.com/v1/tracks/4ZHGRFGwjnEIXHG2FhcDPv,https://api.spotify.com/v1/audio-analysis/4ZHGRFGwjnEIXHG2FhcDPv,185176.0,3.0
Colby Brock,Skin,673,0.396,0.759,7.0,-5.122,1.0,0.0412,2.24e-05,5.51e-05,0.518,0.27,153.904,audio_features,299GkePhIW0lHWwcdyCsT9,spotify:track:299GkePhIW0lHWwcdyCsT9,https://api.spotify.com/v1/tracks/299GkePhIW0lHWwcdyCsT9,https://api.spotify.com/v1/audio-analysis/299GkePhIW0lHWwcdyCsT9,162038.0,4.0
Coldplay,Clocks,196440,0.577,0.749,5.0,-7.215,0.0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880.0,4.0
Coldplay,Fix You,290295,0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533.0,4.0
Coldplay,High Speed,68936,0.495,0.525,7.0,-9.342,0.0,0.0301,0.396,0.00736,0.0961,0.249,154.466,audio_features,2DHgvPQD1jApRnT1DBZdrS,spotify:track:2DHgvPQD1jApRnT1DBZdrS,https://api.spotify.com/v1/tracks/2DHgvPQD1jApRnT1DBZdrS,https://api.spotify.com/v1/audio-analysis/2DHgvPQD1jApRnT1DBZdrS,256467.0,4.0
Coldplay,Magic,285014,0.738,0.482,6.0,-8.917,0.0,0.0402,0.0266,0.621,0.106,0.352,93.457,audio_features,23khhseCLQqVMCIT1WMAns,spotify:track:23khhseCLQqVMCIT1WMAns,https://api.spotify.com/v1/tracks/23khhseCLQqVMCIT1WMAns,https://api.spotify.com/v1/audio-analysis/23khhseCLQqVMCIT1WMAns,285014.0,4.0
Coldplay,Parachutes,46200,0.555,0.0845,4.0,-18.348,1.0,0.0518,0.871,2.27e-06,0.138,0.375,137.001,audio_features,4qzoHxgp42ylb18ga1SWTL,spotify:track:4qzoHxgp42ylb18ga1SWTL,https://api.spotify.com/v1/tracks/4qzoHxgp42ylb18ga1SWTL,https://api.spotify.com/v1/audio-analysis/4qzoHxgp42ylb18ga1SWTL,46200.0,4.0
