artistName,trackName,danceability,loudness,speechiness,acousticness,valence,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
Badshah,"Bad Boy (From ""Saaho"")",0.892,0.8433882943874209,0.183,0.242,0.523,5I3Xih0C2ID3fqngBrBbGv,spotify:track:5I3Xih0C2ID3fqngBrBbGv,https://api.spotify.com/v1/tracks/5I3Xih0C2ID3fqngBrBbGv,https://api.spotify.com/v1/audio-analysis/5I3Xih0C2ID3fqngBrBbGv,178497.0,4.0,1
Badshah,Dj Waley Babu (feat. Aastha Gill),0.959,0.8178368639440927,0.219,0.345,0.783,2SRv30X7NoYRZB62dX0UzH,spotify:track:2SRv30X7NoYRZB62dX0UzH,https://api.spotify.com/v1/tracks/2SRv30X7NoYRZB62dX0UzH,https://api.spotify.com/v1/audio-analysis/2SRv30X7NoYRZB62dX0UzH,169080.0,4.0,1
Badshah,Jugnu,0.716,0.8345981655383272,0.0445,0.03,0.325,2NTVtNcpC0i1R7LVGaCZCF,spotify:track:2NTVtNcpC0i1R7LVGaCZCF,https://api.spotify.com/v1/tracks/2NTVtNcpC0i1R7LVGaCZCF,https://api.spotify.com/v1/audio-analysis/2NTVtNcpC0i1R7LVGaCZCF,230400.0,4.0,0
Badshah,Kar Gayi Chull,0.828,0.8256988425420398,0.0728,0.0314,0.885,3fPgIknlkDWXs1l2noKZbp,spotify:track:3fPgIknlkDWXs1l2noKZbp,https://api.spotify.com/v1/tracks/3fPgIknlkDWXs1l2noKZbp,https://api.spotify.com/v1/audio-analysis/3fPgIknlkDWXs1l2noKZbp,187711.0,4.0,1
Badshah,Mercy,0.835,0.8334789255295917,0.0877,0.0716,0.786,04VUjNx30IrigVZU3CQmrQ,spotify:track:04VUjNx30IrigVZU3CQmrQ,https://api.spotify.com/v1/tracks/04VUjNx30IrigVZU3CQmrQ,https://api.spotify.com/v1/audio-analysis/04VUjNx30IrigVZU3CQmrQ,162405.0,4.0,1
Badshah,Paani Paani,0.886,0.7775169250928151,0.209,0.236,0.427,47Rqh5ZSamtIOFi7G6VgFJ,spotify:track:47Rqh5ZSamtIOFi7G6VgFJ,https://api.spotify.com/v1/tracks/47Rqh5ZSamtIOFi7G6VgFJ,https://api.spotify.com/v1/audio-analysis/47Rqh5ZSamtIOFi7G6VgFJ,174002.0,4.0,0
Badshah,Players,0.833,0.8736077746232803,0.141,0.464,0.576,0MbOLfDcGk8ROHJYXJHu5c,spotify:track:0MbOLfDcGk8ROHJYXJHu5c,https://api.spotify.com/v1/tracks/0MbOLfDcGk8ROHJYXJHu5c,https://api.spotify.com/v1/audio-analysis/0MbOLfDcGk8ROHJYXJHu5c,171273.0,4.0,1
Badshah,Proper Patola,0.77,0.7977178423236515,0.0851,0.485,0.49,39ujbBjTwwqUFySaCYDMMT,spotify:track:39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/tracks/39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/audio-analysis/39ujbBjTwwqUFySaCYDMMT,178605.0,4.0,2
Badshah,"Sajna, Say Yes To The Dress",0.633,0.8701135619130815,0.173,0.296,0.889,0eiX2zTStU6Cz4hjUWnUa1,spotify:track:0eiX2zTStU6Cz4hjUWnUa1,https://api.spotify.com/v1/tracks/0eiX2zTStU6Cz4hjUWnUa1,https://api.spotify.com/v1/audio-analysis/0eiX2zTStU6Cz4hjUWnUa1,158056.0,4.0,1
Badshah,Sanak,0.944,0.8475922690543788,0.281,0.329,0.847,3SiQsAVS3CDJQzWPRyX1XP,spotify:track:3SiQsAVS3CDJQzWPRyX1XP,https://api.spotify.com/v1/tracks/3SiQsAVS3CDJQzWPRyX1XP,https://api.spotify.com/v1/audio-analysis/3SiQsAVS3CDJQzWPRyX1XP,115636.0,4.0,1
Badshah,"Tere Naal Nachna (From ""Nawabzaade"")",0.912,0.859931207687268,0.0713,0.193,0.94,5DIt4eq2D6CZjX1s5jwrnP,spotify:track:5DIt4eq2D6CZjX1s5jwrnP,https://api.spotify.com/v1/tracks/5DIt4eq2D6CZjX1s5jwrnP,https://api.spotify.com/v1/audio-analysis/5DIt4eq2D6CZjX1s5jwrnP,166615.0,4.0,1
Bakar,Hell N Back (feat. Summer Walker),0.64,0.8515505568901508,0.563,0.288,0.736,0ZDwhNFZnPx9EIPCcwGUHC,spotify:track:0ZDwhNFZnPx9EIPCcwGUHC,https://api.spotify.com/v1/tracks/0ZDwhNFZnPx9EIPCcwGUHC,https://api.spotify.com/v1/audio-analysis/0ZDwhNFZnPx9EIPCcwGUHC,195147.0,4.0,1
Bappi Lahiri,Ooh La La,0.742,0.9039910460799302,0.15,0.102,0.766,77QLO6fafn5BGev2ADuFKz,spotify:track:77QLO6fafn5BGev2ADuFKz,https://api.spotify.com/v1/tracks/77QLO6fafn5BGev2ADuFKz,https://api.spotify.com/v1/audio-analysis/77QLO6fafn5BGev2ADuFKz,256021.0,4.0,1
Barbar60,Vampire - Speed Up,0.578,0.7766706704520638,0.0359,0.363,0.316,7dKj53f6t3BmPwaIMluosq,spotify:track:7dKj53f6t3BmPwaIMluosq,https://api.spotify.com/v1/tracks/7dKj53f6t3BmPwaIMluosq,https://api.spotify.com/v1/audio-analysis/7dKj53f6t3BmPwaIMluosq,183447.0,4.0,0
Bastille,Pompeii,0.679,0.8006660842978817,0.0407,0.0755,0.571,6fNhZRFEkBfgW39W3wKARJ,spotify:track:6fNhZRFEkBfgW39W3wKARJ,https://api.spotify.com/v1/tracks/6fNhZRFEkBfgW39W3wKARJ,https://api.spotify.com/v1/audio-analysis/6fNhZRFEkBfgW39W3wKARJ,214148.0,4.0,1
Bea Miller,S.L.U.T.,0.722,0.8553996505787291,0.0792,0.0598,0.724,6h3lMAmmpQDFqoHk9F99IR,spotify:track:6h3lMAmmpQDFqoHk9F99IR,https://api.spotify.com/v1/tracks/6h3lMAmmpQDFqoHk9F99IR,https://api.spotify.com/v1/audio-analysis/6h3lMAmmpQDFqoHk9F99IR,179147.0,4.0,1
Bea and her Business,Born To Be Alive,0.364,0.8063168814151562,0.0319,0.803,0.224,3t5o6aDBXWyNZiyFQylraq,spotify:track:3t5o6aDBXWyNZiyFQylraq,https://api.spotify.com/v1/tracks/3t5o6aDBXWyNZiyFQylraq,https://api.spotify.com/v1/audio-analysis/3t5o6aDBXWyNZiyFQylraq,157068.0,4.0,2
Beach Bunny,Cloud 9,0.635,0.8768290019654947,0.0496,0.00167,0.904,3ZgkHyoKfNMcHTXC0X1qQj,spotify:track:3ZgkHyoKfNMcHTXC0X1qQj,https://api.spotify.com/v1/tracks/3ZgkHyoKfNMcHTXC0X1qQj,https://api.spotify.com/v1/audio-analysis/3ZgkHyoKfNMcHTXC0X1qQj,147351.0,4.0,1
Beach Bunny,Cloud 9 (feat. Tegan and Sara),0.585,0.8529973793404675,0.0424,0.00108,0.878,2pGXCabl4UlMiskwh7evDq,spotify:track:2pGXCabl4UlMiskwh7evDq,https://api.spotify.com/v1/tracks/2pGXCabl4UlMiskwh7evDq,https://api.spotify.com/v1/audio-analysis/2pGXCabl4UlMiskwh7evDq,148207.0,4.0,1
Beach Bunny,Good Girls (Don’t Get Used),0.667,0.8596855208560822,0.0515,0.0183,0.708,2FnrUcdLWId0F13GT32ugT,spotify:track:2FnrUcdLWId0F13GT32ugT,https://api.spotify.com/v1/tracks/2FnrUcdLWId0F13GT32ugT,https://api.spotify.com/v1/audio-analysis/2FnrUcdLWId0F13GT32ugT,215402.0,4.0,1
Beach Bunny,Prom Queen,0.534,0.7705284996724177,0.0471,0.00037,0.76,6GJdFTOm23lC5bqjYSMJTj,spotify:track:6GJdFTOm23lC5bqjYSMJTj,https://api.spotify.com/v1/tracks/6GJdFTOm23lC5bqjYSMJTj,https://api.spotify.com/v1/audio-analysis/6GJdFTOm23lC5bqjYSMJTj,136562.0,4.0,1
Beach Bunny,Sports,0.23,0.8308309674601443,0.0574,0.000653,0.524,25WBAqR5bcRrs1du9L6AeC,spotify:track:25WBAqR5bcRrs1du9L6AeC,https://api.spotify.com/v1/tracks/25WBAqR5bcRrs1du9L6AeC,https://api.spotify.com/v1/audio-analysis/25WBAqR5bcRrs1du9L6AeC,164165.0,4.0,0
Beach House,Myth,0.446,0.8041056999344836,0.0289,0.0323,0.414,2vAts2sr7wl8NJwd8qmUEo,spotify:track:2vAts2sr7wl8NJwd8qmUEo,https://api.spotify.com/v1/tracks/2vAts2sr7wl8NJwd8qmUEo,https://api.spotify.com/v1/audio-analysis/2vAts2sr7wl8NJwd8qmUEo,258653.0,4.0,0
Beach House,Space Song,0.509,0.7809019436558201,0.0293,0.221,0.625,1ujxjsoNvh4XgS2fUNwkZ2,spotify:track:1ujxjsoNvh4XgS2fUNwkZ2,https://api.spotify.com/v1/tracks/1ujxjsoNvh4XgS2fUNwkZ2,https://api.spotify.com/v1/audio-analysis/1ujxjsoNvh4XgS2fUNwkZ2,320467.0,4.0,1
Beach Weather,"Sex, Drugs, Etc.",0.57,0.8360995850622408,0.0381,0.0136,0.47,7MlDNspYwfqnHxORufupwq,spotify:track:7MlDNspYwfqnHxORufupwq,https://api.spotify.com/v1/tracks/7MlDNspYwfqnHxORufupwq,https://api.spotify.com/v1/audio-analysis/7MlDNspYwfqnHxORufupwq,196784.0,4.0,0
Becky G,MAMIII,0.836,0.8778936449006334,0.0657,0.0845,0.902,7FlQk2gJ6TBrHHiidvdR2O,spotify:track:7FlQk2gJ6TBrHHiidvdR2O,https://api.spotify.com/v1/tracks/7FlQk2gJ6TBrHHiidvdR2O,https://api.spotify.com/v1/audio-analysis/7FlQk2gJ6TBrHHiidvdR2O,226093.0,4.0,1
Bella Poarch,Build a Bitch,0.855,0.7714293513867658,0.0367,0.217,0.866,7BoobGhD4x5K96Me0hqC8Q,spotify:track:7BoobGhD4x5K96Me0hqC8Q,https://api.spotify.com/v1/tracks/7BoobGhD4x5K96Me0hqC8Q,https://api.spotify.com/v1/audio-analysis/7BoobGhD4x5K96Me0hqC8Q,122773.0,4.0,1
Bella Poarch,Crush,0.632,0.8782212273422145,0.0465,0.247,0.289,00Apys6jYrWA0Bse9Yon6O,spotify:track:00Apys6jYrWA0Bse9Yon6O,https://api.spotify.com/v1/tracks/00Apys6jYrWA0Bse9Yon6O,https://api.spotify.com/v1/audio-analysis/00Apys6jYrWA0Bse9Yon6O,175636.0,4.0,0
Ben E. King,Stand By Me,0.65,0.7171325616946933,0.0393,0.57,0.605,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056.0,4.0,2
Benny Benassi,Satisfaction - Uk Radio Edit,0.818,0.8588119676785325,0.209,0.0997,0.37,2mRNUz2RbAFf0AkPeQWelt,spotify:track:2mRNUz2RbAFf0AkPeQWelt,https://api.spotify.com/v1/tracks/2mRNUz2RbAFf0AkPeQWelt,https://api.spotify.com/v1/audio-analysis/2mRNUz2RbAFf0AkPeQWelt,143933.0,4.0,0
Benny Dayal,"Abcd -Yaariyan (From ""Yaariyan"")",0.707,0.8580203101113781,0.0573,0.0217,0.735,3pIshEbdyNMF3hW1MnZB58,spotify:track:3pIshEbdyNMF3hW1MnZB58,https://api.spotify.com/v1/tracks/3pIshEbdyNMF3hW1MnZB58,https://api.spotify.com/v1/audio-analysis/3pIshEbdyNMF3hW1MnZB58,205513.0,4.0,1
Benny Dayal,Bang Bang,0.705,0.7389440925966368,0.0415,0.0483,0.691,464gxyow4GJ7Wuz3cHrdBB,spotify:track:464gxyow4GJ7Wuz3cHrdBB,https://api.spotify.com/v1/tracks/464gxyow4GJ7Wuz3cHrdBB,https://api.spotify.com/v1/audio-analysis/464gxyow4GJ7Wuz3cHrdBB,320000.0,4.0,1
Benny Dayal,"Chura Ke Dil Mera - From ""Hungama 2""",0.737,0.8164173400305744,0.0451,0.0588,0.817,7d5ufSYehroRIgCXxJvcTM,spotify:track:7d5ufSYehroRIgCXxJvcTM,https://api.spotify.com/v1/tracks/7d5ufSYehroRIgCXxJvcTM,https://api.spotify.com/v1/audio-analysis/7d5ufSYehroRIgCXxJvcTM,285774.0,4.0,1
Benny Dayal,Daaru Desi,0.703,0.7872079056562569,0.0468,0.194,0.679,5pAo2q7eVt65OSkwYgqhHl,spotify:track:5pAo2q7eVt65OSkwYgqhHl,https://api.spotify.com/v1/tracks/5pAo2q7eVt65OSkwYgqhHl,https://api.spotify.com/v1/audio-analysis/5pAo2q7eVt65OSkwYgqhHl,269200.0,4.0,1
Benny Dayal,Lat Lag Gayee,0.79,0.8646811530901944,0.0404,0.228,0.896,5XsoDbDt98b0FkFLOhsJuS,spotify:track:5XsoDbDt98b0FkFLOhsJuS,https://api.spotify.com/v1/tracks/5XsoDbDt98b0FkFLOhsJuS,https://api.spotify.com/v1/audio-analysis/5XsoDbDt98b0FkFLOhsJuS,280369.0,4.0,1
Benny Dayal,Locha-E-Ulfat,0.705,0.8160351605153965,0.0505,0.0365,0.928,3V3QbgrOZKtFv5MXzAAdZr,spotify:track:3V3QbgrOZKtFv5MXzAAdZr,https://api.spotify.com/v1/tracks/3V3QbgrOZKtFv5MXzAAdZr,https://api.spotify.com/v1/audio-analysis/3V3QbgrOZKtFv5MXzAAdZr,288462.0,4.0,1
Benny Dayal,Pappu Can't Dance,0.668,0.7676621533085828,0.0603,0.00335,0.485,7MkhC2h8lDwyEfaKxf48cJ,spotify:track:7MkhC2h8lDwyEfaKxf48cJ,https://api.spotify.com/v1/tracks/7MkhC2h8lDwyEfaKxf48cJ,https://api.spotify.com/v1/audio-analysis/7MkhC2h8lDwyEfaKxf48cJ,264986.0,4.0,0
Benson Boone,In The Stars,0.362,0.8102751692509282,0.0528,0.338,0.3,1ei3hzQmrgealgRKFxIcWn,spotify:track:1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/tracks/1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/audio-analysis/1ei3hzQmrgealgRKFxIcWn,216410.0,3.0,0
Benzz,Je M'appelle,0.807,0.8549082769163574,0.237,0.17,0.961,6A3SB2C4U6JtCavQOXLYNN,spotify:track:6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/tracks/6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/audio-analysis/6A3SB2C4U6JtCavQOXLYNN,139574.0,4.0,1
Benzz,Je M'appelle (feat. Tion Wayne & French Montana) - Remix,0.761,0.850158331513431,0.238,0.152,0.947,203uVLn0YRikqOgI4axq8n,spotify:track:203uVLn0YRikqOgI4axq8n,https://api.spotify.com/v1/tracks/203uVLn0YRikqOgI4axq8n,https://api.spotify.com/v1/audio-analysis/203uVLn0YRikqOgI4axq8n,150213.0,4.0,1
Beyoncé,Crazy In Love (feat. Jay-Z),0.664,0.7952063769381962,0.209,0.00238,0.701,0TwBtDAWpkpM3srywFVOV5,spotify:track:0TwBtDAWpkpM3srywFVOV5,https://api.spotify.com/v1/tracks/0TwBtDAWpkpM3srywFVOV5,https://api.spotify.com/v1/audio-analysis/0TwBtDAWpkpM3srywFVOV5,235933.0,4.0,1
Beyoncé,TEXAS HOLD 'EM,0.727,0.7961345271893427,0.078,0.582,0.375,0Z7nGFVCLfixWctgePsRk9,spotify:track:0Z7nGFVCLfixWctgePsRk9,https://api.spotify.com/v1/tracks/0Z7nGFVCLfixWctgePsRk9,https://api.spotify.com/v1/audio-analysis/0Z7nGFVCLfixWctgePsRk9,233457.0,4.0,2
BigXthaPlug,Mmhmm,0.93,0.7347128193928807,0.331,0.028,0.962,4QTlxavdQGUVitxAvQqqkU,spotify:track:4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/tracks/4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/audio-analysis/4QTlxavdQGUVitxAvQqqkU,119016.0,4.0,1
Bilal Saeed,Lambiya Judaiyan,0.318,0.8173181917449226,0.0281,0.829,0.428,670jTy8jm0KkBJLXXTx1ds,spotify:track:670jTy8jm0KkBJLXXTx1ds,https://api.spotify.com/v1/tracks/670jTy8jm0KkBJLXXTx1ds,https://api.spotify.com/v1/audio-analysis/670jTy8jm0KkBJLXXTx1ds,192000.0,4.0,2
Billianne,Simply The Best,0.593,0.6525169250928151,0.0378,0.943,0.315,10UTmRvoroe6eZ3ViwkpbN,spotify:track:10UTmRvoroe6eZ3ViwkpbN,https://api.spotify.com/v1/tracks/10UTmRvoroe6eZ3ViwkpbN,https://api.spotify.com/v1/audio-analysis/10UTmRvoroe6eZ3ViwkpbN,173571.0,4.0,2
Billie Eilish,8,0.735,0.613507316007862,0.315,0.698,0.462,6X29iaaazwho3ab7GNue5r,spotify:track:6X29iaaazwho3ab7GNue5r,https://api.spotify.com/v1/tracks/6X29iaaazwho3ab7GNue5r,https://api.spotify.com/v1/audio-analysis/6X29iaaazwho3ab7GNue5r,173202.0,4.0,2
Billie Eilish,BIRDS OF A FEATHER,0.747,0.697259226905438,0.0358,0.2,0.438,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373.0,4.0,0
Billie Eilish,BLUE,0.349,0.6836099585062242,0.0407,0.29,0.0365,2prqm9sPLj10B4Wg0wE5x9,spotify:track:2prqm9sPLj10B4Wg0wE5x9,https://api.spotify.com/v1/tracks/2prqm9sPLj10B4Wg0wE5x9,https://api.spotify.com/v1/audio-analysis/2prqm9sPLj10B4Wg0wE5x9,343120.0,4.0,0
Billie Eilish,Billie Bossa Nova,0.895,0.6736459925747981,0.11,0.222,0.549,2KnuaZYoGzDoHiBTNYOTXG,spotify:track:2KnuaZYoGzDoHiBTNYOTXG,https://api.spotify.com/v1/tracks/2KnuaZYoGzDoHiBTNYOTXG,https://api.spotify.com/v1/audio-analysis/2KnuaZYoGzDoHiBTNYOTXG,196731.0,4.0,1
Billie Eilish,Bored,0.614,0.6283577200262067,0.0478,0.896,0.112,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933.0,4.0,2
Billie Eilish,CHIHIRO,0.7,0.6328346800611488,0.0529,0.144,0.521,7BRD7x5pt8Lqa1eGYC4dzj,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,https://api.spotify.com/v1/tracks/7BRD7x5pt8Lqa1eGYC4dzj,https://api.spotify.com/v1/audio-analysis/7BRD7x5pt8Lqa1eGYC4dzj,303440.0,4.0,0
Billie Eilish,Getting Older,0.599,0.5037126010045863,0.109,0.974,0.367,4HOryCnbme0zBnF8LWij3f,spotify:track:4HOryCnbme0zBnF8LWij3f,https://api.spotify.com/v1/tracks/4HOryCnbme0zBnF8LWij3f,https://api.spotify.com/v1/audio-analysis/4HOryCnbme0zBnF8LWij3f,244221.0,4.0,2
Billie Eilish,Halley's Comet,0.403,0.5182627211181481,0.104,0.961,0.0381,5XsAal7ZcWg1I5T4NcRjkv,spotify:track:5XsAal7ZcWg1I5T4NcRjkv,https://api.spotify.com/v1/tracks/5XsAal7ZcWg1I5T4NcRjkv,https://api.spotify.com/v1/audio-analysis/5XsAal7ZcWg1I5T4NcRjkv,234761.0,4.0,2
Billie Eilish,Happier Than Ever,0.332,0.7374972701463203,0.0348,0.767,0.297,4RVwu0g32PAqgUiJoXsdF8,spotify:track:4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/audio-analysis/4RVwu0g32PAqgUiJoXsdF8,298899.0,3.0,2
Billie Eilish,Happier Than Ever - Edit,0.334,0.8181644463856739,0.0365,0.0468,0.127,32BeYxKPrig1LefHsC0Xuo,spotify:track:32BeYxKPrig1LefHsC0Xuo,https://api.spotify.com/v1/tracks/32BeYxKPrig1LefHsC0Xuo,https://api.spotify.com/v1/audio-analysis/32BeYxKPrig1LefHsC0Xuo,151444.0,3.0,0
Billie Eilish,I Didn't Change My Number,0.849,0.81562568246342,0.226,0.612,0.677,7bcy34fBT2ap1L4bfPsl9q,spotify:track:7bcy34fBT2ap1L4bfPsl9q,https://api.spotify.com/v1/tracks/7bcy34fBT2ap1L4bfPsl9q,https://api.spotify.com/v1/audio-analysis/7bcy34fBT2ap1L4bfPsl9q,158463.0,4.0,1
Billie Eilish,LUNCH,0.893,0.7570430224939944,0.0643,0.0452,0.945,629DixmZGHc7ILtEntuiWE,spotify:track:629DixmZGHc7ILtEntuiWE,https://api.spotify.com/v1/tracks/629DixmZGHc7ILtEntuiWE,https://api.spotify.com/v1/audio-analysis/629DixmZGHc7ILtEntuiWE,179587.0,4.0,1
Billie Eilish,L’AMOUR DE MA VIE,0.467,0.719534832932955,0.0908,0.2,0.313,6fPan2saHdFaIHuTSatORv,spotify:track:6fPan2saHdFaIHuTSatORv,https://api.spotify.com/v1/tracks/6fPan2saHdFaIHuTSatORv,https://api.spotify.com/v1/audio-analysis/6fPan2saHdFaIHuTSatORv,333987.0,4.0,0
Billie Eilish,Male Fantasy,0.687,0.6905983839266217,0.045,0.863,0.308,4ak9GGe6afmi2HbxEjvhIC,spotify:track:4ak9GGe6afmi2HbxEjvhIC,https://api.spotify.com/v1/tracks/4ak9GGe6afmi2HbxEjvhIC,https://api.spotify.com/v1/audio-analysis/4ak9GGe6afmi2HbxEjvhIC,194887.0,4.0,2
Billie Eilish,Six Feet Under,0.576,0.6273476741646649,0.0428,0.807,0.157,2VlLbhGLVJgdOW7kKdWWFc,spotify:track:2VlLbhGLVJgdOW7kKdWWFc,https://api.spotify.com/v1/tracks/2VlLbhGLVJgdOW7kKdWWFc,https://api.spotify.com/v1/audio-analysis/2VlLbhGLVJgdOW7kKdWWFc,189613.0,4.0,2
Billie Eilish,THE GREATEST,0.407,0.6749017252675258,0.0368,0.637,0.159,6TGd66r0nlPaYm3KIoI7ET,spotify:track:6TGd66r0nlPaYm3KIoI7ET,https://api.spotify.com/v1/tracks/6TGd66r0nlPaYm3KIoI7ET,https://api.spotify.com/v1/audio-analysis/6TGd66r0nlPaYm3KIoI7ET,293840.0,4.0,2
Billie Eilish,TV,0.412,0.561094125354881,0.0379,0.83,0.119,3GYlZ7tbxLOxe6ewMNVTkw,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/audio-analysis/3GYlZ7tbxLOxe6ewMNVTkw,281381.0,4.0,2
Billie Eilish,The 30th,0.387,0.5818683118584844,0.051,0.929,0.21,5SHpuW2qjkQtFRpE6P9Nks,spotify:track:5SHpuW2qjkQtFRpE6P9Nks,https://api.spotify.com/v1/tracks/5SHpuW2qjkQtFRpE6P9Nks,https://api.spotify.com/v1/audio-analysis/5SHpuW2qjkQtFRpE6P9Nks,216448.0,4.0,2
Billie Eilish,Therefore I Am,0.879,0.76250272985368,0.0924,0.227,0.663,20R4HfKloPKgXDqU7UKk3x,spotify:track:20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/tracks/20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/audio-analysis/20R4HfKloPKgXDqU7UKk3x,173539.0,4.0,1
Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",0.391,0.48782485258790137,0.0317,0.953,0.111,6wf7Yu7cxBSPrRlWeSeK0Q,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370.0,4.0,2
Billie Eilish,all the good girls go to hell,0.726,0.731355099366674,0.372,0.283,0.569,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840.0,4.0,1
Billie Eilish,bad guy,0.701,0.6755841886874865,0.375,0.328,0.562,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0,1
Billie Eilish,bellyache,0.695,0.7402271238261631,0.106,0.46,0.408,51NFxnQvaosfDDutk0tams,spotify:track:51NFxnQvaosfDDutk0tams,https://api.spotify.com/v1/tracks/51NFxnQvaosfDDutk0tams,https://api.spotify.com/v1/audio-analysis/51NFxnQvaosfDDutk0tams,179172.0,4.0,2
Billie Eilish,bury a friend,0.905,0.5789473684210527,0.332,0.74,0.196,4SSnFejRGlZikf02HLewEF,spotify:track:4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,193143.0,4.0,2
Billie Eilish,everything i wanted,0.704,0.5803395937977724,0.0994,0.902,0.243,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426.0,4.0,2
Billie Eilish,hotline (edit),0.516,0.5373989954138458,0.0589,0.816,0.304,0WFryfbNKPXVtVQlz5dZ8H,spotify:track:0WFryfbNKPXVtVQlz5dZ8H,https://api.spotify.com/v1/tracks/0WFryfbNKPXVtVQlz5dZ8H,https://api.spotify.com/v1/audio-analysis/0WFryfbNKPXVtVQlz5dZ8H,60720.0,4.0,2
Billie Eilish,i love you,0.421,0.4716641188032322,0.0382,0.952,0.12,6CcJMwBtXByIz4zQLzFkKc,spotify:track:6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,291796.0,4.0,2
Billie Eilish,idontwannabeyouanymore,0.483,0.7439397248307491,0.0402,0.737,0.247,41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569.0,3.0,2
Billie Eilish,lovely (with Khalid),0.351,0.6989517361869404,0.0333,0.934,0.12,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186.0,4.0,2
Billie Eilish,my future,0.444,0.6758298755186722,0.062,0.795,0.0875,2ygvZOXrIeVL4xZmAWJT2C,spotify:track:2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/tracks/2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/audio-analysis/2ygvZOXrIeVL4xZmAWJT2C,208155.0,4.0,2
